census_block,max_age,Primary_Type,year,crimes_no
3301002,25-44,OFFENSE INVOLVING CHILDREN,2015,1
3301002,25-44,ROBBERY,2015,1
3301002,25-44,THEFT,2015,1
3301003,25-44,ARSON,2015,1
3301003,25-44,ASSAULT,2015,2
3301003,25-44,BATTERY,2015,2
3301003,25-44,BURGLARY,2015,1
3301003,25-44,CRIMINAL DAMAGE,2015,1
3301003,25-44,CRIMINAL TRESPASS,2015,1
3301003,25-44,DECEPTIVE PRACTICE,2015,1
3301003,25-44,INTERFERENCE WITH PUBLIC OFFICER,2015,1
3301003,25-44,THEFT,2015,1
3301004,25-44,ASSAULT,2015,3
3301004,25-44,BATTERY,2015,11
3301004,25-44,BATTERY,2018,1
3301004,25-44,BURGLARY,2015,2
3301004,25-44,CRIMINAL DAMAGE,2015,6
3301004,25-44,CRIMINAL TRESPASS,2015,1
3301004,25-44,DECEPTIVE PRACTICE,2015,1
3301004,25-44,MOTOR VEHICLE THEFT,2015,1
3301004,25-44,NARCOTICS,2015,2
3301004,25-44,OTHER OFFENSE,2015,2
3301004,25-44,THEFT,2015,13
3302001,65+,CRIMINAL TRESPASS,2015,1
3302002,25-44,BATTERY,2015,5
3302002,25-44,CRIMINAL TRESPASS,2015,1
3302002,25-44,DECEPTIVE PRACTICE,2015,1
3302002,25-44,MOTOR VEHICLE THEFT,2015,1
3302002,25-44,NARCOTICS,2015,2
3302002,25-44,THEFT,2015,5
3302002,25-44,WEAPONS VIOLATION,2015,1
3403001,45-64,ASSAULT,2015,4
3403001,45-64,BATTERY,2015,4
3403001,45-64,BURGLARY,2015,1
3403001,45-64,CRIMINAL TRESPASS,2015,1
3403001,45-64,DECEPTIVE PRACTICE,2015,2
3403001,45-64,NARCOTICS,2015,4
3403001,45-64,THEFT,2015,4
3404001,45-64,ASSAULT,2015,1
3404001,45-64,BATTERY,2015,2
3404001,45-64,CRIMINAL DAMAGE,2015,1
3404001,45-64,DECEPTIVE PRACTICE,2015,3
3404001,45-64,MOTOR VEHICLE THEFT,2015,1
3404001,45-64,NARCOTICS,2015,2
3404001,45-64,OFFENSE INVOLVING CHILDREN,2014,1
3404001,45-64,OTHER OFFENSE,2015,3
3404001,45-64,THEFT,2015,4
3405001,65+,ASSAULT,2015,1
3405001,65+,BATTERY,2015,7
3405001,65+,BURGLARY,2015,2
3405001,65+,MOTOR VEHICLE THEFT,2015,2
3405001,65+,NARCOTICS,2015,1
3405001,65+,OTHER OFFENSE,2015,2
3405001,65+,THEFT,2015,5
3406001,5-17,BATTERY,2015,5
3406001,5-17,BURGLARY,2015,3
3406001,5-17,CRIMINAL DAMAGE,2015,2
3406001,5-17,NARCOTICS,2015,1
3406001,5-17,OTHER OFFENSE,2015,1
3406001,5-17,THEFT,2015,3
3501001,25-44,ASSAULT,2015,1
3501001,25-44,BATTERY,2015,1
3501001,25-44,CRIMINAL DAMAGE,2015,2
3501001,25-44,MOTOR VEHICLE THEFT,2015,1
3501001,25-44,NARCOTICS,2015,1
3501001,25-44,OTHER OFFENSE,2015,1
3501002,25-44,ASSAULT,2015,1
3501002,25-44,CRIMINAL DAMAGE,2015,2
3501002,25-44,OTHER OFFENSE,2015,1
3501002,25-44,THEFT,2015,2
3504001,5-17,BATTERY,2015,1
3504001,5-17,BURGLARY,2015,1
3504001,5-17,NARCOTICS,2015,1
3504001,5-17,OTHER OFFENSE,2015,1
3504001,5-17,THEFT,2015,1
3510001,25-44,BATTERY,2015,1
3510001,25-44,ROBBERY,2015,1
3510001,25-44,THEFT,2015,1
3510002,25-44,CRIMINAL DAMAGE,2015,1
3510002,25-44,DECEPTIVE PRACTICE,2015,1
3510002,25-44,NARCOTICS,2015,1
3510003,25-44,BATTERY,2015,2
3510003,25-44,CRIMINAL DAMAGE,2015,2
3510003,25-44,HOMICIDE,2008,1
3510003,25-44,THEFT,2015,1
3511001,5-17,OTHER OFFENSE,2014,1
3511001,5-17,ROBBERY,2015,1
3511002,25-44,BATTERY,2015,2
3511002,25-44,ROBBERY,2015,1
3514001,25-44,ASSAULT,2015,2
3514001,25-44,BATTERY,2015,2
3514001,25-44,CRIMINAL DAMAGE,2015,1
3514001,25-44,DECEPTIVE PRACTICE,2015,3
3514001,25-44,NARCOTICS,2015,3
3514001,25-44,OTHER OFFENSE,2015,2
3514001,25-44,ROBBERY,2015,1
3514001,25-44,THEFT,2015,3
3515001,5-17,BATTERY,2015,1
3515002,25-44,ASSAULT,2015,1
3515002,25-44,OTHER OFFENSE,2015,1
3515002,25-44,THEFT,2015,1
3602001,5-17,BATTERY,2015,1
3602001,5-17,BURGLARY,2015,1
3602001,5-17,CRIMINAL DAMAGE,2015,1
3602001,5-17,MOTOR VEHICLE THEFT,2015,1
3602001,5-17,NARCOTICS,2015,1
3602001,5-17,THEFT,2015,2
3801001,45-64,ASSAULT,2015,3
3801001,45-64,BATTERY,2015,5
3801001,45-64,BURGLARY,2015,1
3801001,45-64,CRIMINAL DAMAGE,2015,1
3801001,45-64,CRIMINAL TRESPASS,2015,1
3801001,45-64,NARCOTICS,2015,1
3801001,45-64,OTHER OFFENSE,2015,1
3801001,45-64,ROBBERY,2015,2
3801001,45-64,THEFT,2015,3
3802001,25-44,ASSAULT,2015,1
3802001,25-44,BATTERY,2015,1
3802001,25-44,OTHER OFFENSE,2015,1
3802002,65+,ASSAULT,2015,1
3802002,65+,BATTERY,2015,2
3802002,65+,CRIMINAL DAMAGE,2015,1
3802002,65+,CRIMINAL TRESPASS,2015,1
3802002,65+,OTHER OFFENSE,2015,1
3802002,65+,ROBBERY,2015,1
3802002,65+,THEFT,2015,2
3805001,18-24,DECEPTIVE PRACTICE,2014,1
3805001,18-24,MOTOR VEHICLE THEFT,2015,1
3805001,18-24,NARCOTICS,2015,1
3805001,18-24,WEAPONS VIOLATION,2015,1
3807001,45-64,ASSAULT,2015,1
3807001,45-64,BATTERY,2015,1
3807001,45-64,CRIMINAL DAMAGE,2015,2
3807001,45-64,OTHER OFFENSE,2015,1
3807001,45-64,ROBBERY,2015,1
3807001,45-64,THEFT,2015,2
3812001,25-44,BATTERY,2015,1
3812001,25-44,CRIMINAL DAMAGE,2015,1
3812001,25-44,DECEPTIVE PRACTICE,2015,1
3812001,25-44,MOTOR VEHICLE THEFT,2015,1
3812001,25-44,OTHER OFFENSE,2015,1
3812001,25-44,THEFT,2015,3
3812002,25-44,BATTERY,2015,1
3812002,25-44,BURGLARY,2015,1
3812002,25-44,DECEPTIVE PRACTICE,2015,2
3812002,25-44,NARCOTICS,2015,1
3812002,25-44,OFFENSE INVOLVING CHILDREN,2015,1
3812002,25-44,OTHER OFFENSE,2015,2
3812002,25-44,THEFT,2015,4
3814001,25-44,ASSAULT,2015,3
3814001,25-44,BATTERY,2015,1
3814001,25-44,BURGLARY,2015,1
3814001,25-44,CRIMINAL DAMAGE,2015,2
3814001,25-44,NARCOTICS,2015,1
3814001,25-44,OTHER OFFENSE,2015,2
3814001,25-44,PUBLIC PEACE VIOLATION,2015,1
3814001,25-44,THEFT,2015,5
3815001,45-64,BATTERY,2015,1
3815001,45-64,BURGLARY,2015,1
3815001,45-64,CRIMINAL TRESPASS,2015,1
3815001,45-64,ROBBERY,2015,1
3815001,45-64,THEFT,2015,1
3817001,5-17,DECEPTIVE PRACTICE,2015,1
3818001,25-44,DECEPTIVE PRACTICE,2015,1
3818001,25-44,NARCOTICS,2015,1
3818001,25-44,OTHER OFFENSE,2015,1
3818001,25-44,THEFT,2015,1
3818002,45-64,BATTERY,2015,1
3818002,45-64,CRIMINAL DAMAGE,2015,1
3818002,45-64,NARCOTICS,2015,1
3818002,45-64,THEFT,2015,1
3819001,45-64,BATTERY,2015,1
3819001,45-64,CRIMINAL DAMAGE,2015,1
3819001,45-64,OTHER OFFENSE,2015,1
3819002,45-64,BURGLARY,2015,1
3819002,45-64,CRIMINAL DAMAGE,2015,2
3819002,45-64,DECEPTIVE PRACTICE,2014,1
3819002,45-64,NARCOTICS,2015,1
3819002,45-64,OTHER OFFENSE,2015,1
3901001,25-44,ASSAULT,2015,1
3901001,25-44,BATTERY,2015,1
3901001,25-44,BURGLARY,2015,3
3901001,25-44,CRIMINAL DAMAGE,2015,2
3901001,25-44,ROBBERY,2015,1
3901001,25-44,THEFT,2015,4
3902001,25-44,CRIMINAL DAMAGE,2018,1
3902001,25-44,NARCOTICS,2015,2
3902002,25-44,CRIMINAL DAMAGE,2015,1
3902002,25-44,DECEPTIVE PRACTICE,2015,1
3902002,25-44,NARCOTICS,2015,3
3903001,65+,DECEPTIVE PRACTICE,2015,1
3903001,65+,MOTOR VEHICLE THEFT,2015,1
3903001,65+,OTHER OFFENSE,2015,2
3903002,25-44,BATTERY,2015,3
3903002,25-44,CRIMINAL DAMAGE,2015,2
3903002,25-44,DECEPTIVE PRACTICE,2015,1
3903002,25-44,MOTOR VEHICLE THEFT,2015,1
3903002,25-44,PUBLIC PEACE VIOLATION,2015,1
3903002,25-44,THEFT,2015,1
3903002,25-44,WEAPONS VIOLATION,2015,1
3904001,45-64,BATTERY,2015,2
3904001,45-64,CRIMINAL DAMAGE,2015,2
3904001,45-64,NARCOTICS,2015,1
3904001,45-64,OFFENSE INVOLVING CHILDREN,2015,1
3904001,45-64,WEAPONS VIOLATION,2015,1
3904002,65+,ASSAULT,2015,1
3904002,65+,BATTERY,2015,2
3904002,65+,CRIMINAL DAMAGE,2015,1
3904002,65+,DECEPTIVE PRACTICE,2015,1
3905001,25-44,BATTERY,2015,1
3905001,25-44,MOTOR VEHICLE THEFT,2015,1
3905001,25-44,NARCOTICS,2015,1
3905001,25-44,ROBBERY,2015,1
3905001,25-44,THEFT,2015,3
3906001,45-64,CRIMINAL DAMAGE,2015,1
3906001,45-64,CRIMINAL TRESPASS,2015,1
3906001,45-64,DECEPTIVE PRACTICE,2015,1
3906001,45-64,OTHER OFFENSE,2015,1
3906001,45-64,ROBBERY,2015,1
3906001,45-64,THEFT,2015,1
3906002,25-44,BATTERY,2015,2
3906002,25-44,ROBBERY,2015,1
3906002,25-44,THEFT,2015,2
3907001,65+,BATTERY,2015,1
3907001,65+,CRIMINAL DAMAGE,2015,1
3907001,65+,CRIMINAL TRESPASS,2015,1
3907001,65+,MOTOR VEHICLE THEFT,2015,2
3907001,65+,NARCOTICS,2015,1
3907001,65+,OTHER OFFENSE,2015,4
3907001,65+,ROBBERY,2015,1
3907001,65+,THEFT,2015,2
3907002,45-64,BATTERY,2015,1
3907002,45-64,NARCOTICS,2015,1
3907003,25-44,BATTERY,2015,2
3907003,25-44,CRIMINAL DAMAGE,2015,1
3907003,25-44,DECEPTIVE PRACTICE,2015,1
3907003,25-44,HOMICIDE,2008,1
3907003,25-44,PUBLIC PEACE VIOLATION,2015,1
3907003,25-44,THEFT,2015,1
4003001,25-44,ASSAULT,2015,2
4003001,25-44,BATTERY,2015,5
4003001,25-44,BURGLARY,2015,1
4003001,25-44,CRIMINAL DAMAGE,2015,3
4003001,25-44,MOTOR VEHICLE THEFT,2015,1
4003001,25-44,NARCOTICS,2015,2
4003001,25-44,OTHER OFFENSE,2015,1
4003001,25-44,THEFT,2015,3
4004001,45-64,BATTERY,2015,3
4004001,45-64,PUBLIC PEACE VIOLATION,2015,1
4004001,45-64,ROBBERY,2015,1
4004001,45-64,SEX OFFENSE,2015,1
4004001,45-64,THEFT,2015,4
4004002,25-44,BURGLARY,2015,1
4004002,25-44,THEFT,2015,2
4005001,5-17,BATTERY,2015,2
4005001,5-17,NARCOTICS,2015,1
4005001,5-17,OTHER OFFENSE,2015,2
4005001,5-17,THEFT,2015,3
4005002,5-17,BATTERY,2015,1
4005002,5-17,BURGLARY,2015,1
4005002,5-17,CRIMINAL DAMAGE,2015,1
4005002,5-17,CRIMINAL TRESPASS,2015,1
4005002,5-17,DECEPTIVE PRACTICE,2015,1
4005002,5-17,ROBBERY,2015,1
4005002,5-17,THEFT,2015,1
4008001,45-64,ASSAULT,2015,2
4008001,45-64,BATTERY,2015,1
4008001,45-64,CRIMINAL TRESPASS,2015,1
4008001,45-64,DECEPTIVE PRACTICE,2015,1
4008001,45-64,NARCOTICS,2015,1
4008001,45-64,OTHER OFFENSE,2015,2
4008002,5-17,BATTERY,2015,1
4008002,5-17,NARCOTICS,2015,1
4008002,5-17,THEFT,2015,2
4101001,25-44,ASSAULT,2015,1
4101001,25-44,BATTERY,2015,1
4101001,25-44,ROBBERY,2015,1
4101002,45-64,CRIMINAL TRESPASS,2015,1
4101002,45-64,THEFT,2015,2
4102001,25-44,THEFT,2015,2
4105001,18-24,BATTERY,2015,1
4105001,18-24,CRIMINAL DAMAGE,2015,1
4105001,18-24,DECEPTIVE PRACTICE,2014,1
4105001,18-24,DECEPTIVE PRACTICE,2015,1
4105002,25-44,BATTERY,2015,1
4105002,25-44,DECEPTIVE PRACTICE,2015,1
4105002,25-44,OTHER OFFENSE,2015,1
4105002,25-44,THEFT,2015,1
4106001,25-44,BATTERY,2015,1
4106001,25-44,BURGLARY,2015,1
4106001,25-44,CRIMINAL DAMAGE,2015,1
4106001,25-44,MOTOR VEHICLE THEFT,2015,1
4106002,25-44,CRIMINAL DAMAGE,2015,2
4106002,25-44,NARCOTICS,2015,1
4106002,25-44,THEFT,2015,3
4107001,25-44,ARSON,2015,1
4107001,25-44,CRIMINAL DAMAGE,2015,1
4107001,25-44,STALKING,2015,1
4107001,25-44,THEFT,2015,2
4108001,25-44,CRIM SEXUAL ASSAULT,2015,1
4108001,25-44,MOTOR VEHICLE THEFT,2015,1
4108001,25-44,OTHER OFFENSE,2015,1
4108002,25-44,DECEPTIVE PRACTICE,2015,1
4108002,25-44,MOTOR VEHICLE THEFT,2015,1
4108002,25-44,OFFENSE INVOLVING CHILDREN,2015,1
4108002,25-44,ROBBERY,2015,1
4108002,25-44,THEFT,2015,1
4109001,25-44,OTHER OFFENSE,2015,1
4109001,25-44,THEFT,2015,1
4109002,25-44,HOMICIDE,2008,1
4109002,25-44,OTHER OFFENSE,2015,1
4109003,25-44,BATTERY,2015,1
4109003,25-44,CRIMINAL DAMAGE,2015,1
4109003,25-44,DECEPTIVE PRACTICE,2015,1
4109003,25-44,THEFT,2015,3
4110001,45-64,DECEPTIVE PRACTICE,2015,2
4110001,45-64,OTHER OFFENSE,2015,1
4110001,45-64,THEFT,2014,1
4110001,45-64,THEFT,2015,2
4110002,18-24,CRIMINAL DAMAGE,2015,3
4110002,18-24,NARCOTICS,2015,1
4110002,18-24,THEFT,2015,1
4110003,45-64,DECEPTIVE PRACTICE,2015,4
4110003,45-64,MOTOR VEHICLE THEFT,2015,1
4110003,45-64,OTHER OFFENSE,2015,1
4111001,25-44,BURGLARY,2015,1
4111001,25-44,CRIMINAL TRESPASS,2015,1
4111001,25-44,THEFT,2015,1
4111001,25-44,WEAPONS VIOLATION,2015,1
4111002,18-24,BATTERY,2015,2
4111002,18-24,DECEPTIVE PRACTICE,2015,2
4111002,18-24,NARCOTICS,2015,1
4111002,18-24,OTHER OFFENSE,2015,1
4111002,18-24,THEFT,2015,1
4112001,25-44,BATTERY,2015,1
4112001,25-44,CRIMINAL TRESPASS,2015,1
4112001,25-44,OTHER OFFENSE,2015,1
4112001,25-44,ROBBERY,2015,1
4112001,25-44,THEFT,2015,1
4112002,18-24,ASSAULT,2015,1
4112002,18-24,BATTERY,2015,1
4112002,18-24,NARCOTICS,2015,1
4112002,18-24,THEFT,2015,2
4112002,18-24,WEAPONS VIOLATION,2015,1
4201001,45-64,ASSAULT,2015,2
4201001,45-64,BATTERY,2015,5
4201001,45-64,CRIMINAL DAMAGE,2015,2
4201001,45-64,OTHER OFFENSE,2015,3
4201001,45-64,THEFT,2015,3
4202001,25-44,ASSAULT,2015,1
4202001,25-44,BATTERY,2015,2
4202001,25-44,NARCOTICS,2015,3
4202001,25-44,PUBLIC PEACE VIOLATION,2015,1
4202001,25-44,THEFT,2015,1
4202001,25-44,WEAPONS VIOLATION,2015,1
4203001,18-24,BATTERY,2015,1
4203001,18-24,CRIMINAL DAMAGE,2015,2
4203001,18-24,MOTOR VEHICLE THEFT,2014,1
4203001,18-24,NARCOTICS,2015,1
4203001,18-24,OTHER OFFENSE,2015,1
4203001,18-24,WEAPONS VIOLATION,2015,1
4204001,25-44,BATTERY,2015,2
4204001,25-44,THEFT,2015,5
4205001,45-64,BATTERY,2015,3
4205001,45-64,NARCOTICS,2015,1
4205001,45-64,OTHER OFFENSE,2015,1
4205001,45-64,THEFT,2015,3
4205002,25-44,ASSAULT,2015,1
4205002,25-44,BATTERY,2015,4
4205002,25-44,DECEPTIVE PRACTICE,2015,1
4205002,25-44,NARCOTICS,2015,1
4205002,25-44,OTHER OFFENSE,2015,1
4205002,25-44,THEFT,2015,1
4206001,45-64,BATTERY,2015,1
4206001,45-64,BURGLARY,2015,1
4206001,45-64,CRIMINAL TRESPASS,2015,1
4206001,45-64,MOTOR VEHICLE THEFT,2015,1
4206001,45-64,NARCOTICS,2015,1
4206001,45-64,OTHER OFFENSE,2015,1
4206001,45-64,THEFT,2015,1
4206002,65+,ASSAULT,2015,1
4206002,65+,DECEPTIVE PRACTICE,2015,1
4206002,65+,MOTOR VEHICLE THEFT,2015,1
4206002,65+,NARCOTICS,2015,1
4206002,65+,OTHER OFFENSE,2015,1
4206002,65+,PROSTITUTION,2015,1
4206002,65+,THEFT,2015,4
4207001,45-64,BATTERY,2015,1
4207001,45-64,NARCOTICS,2015,2
4207001,45-64,OTHER OFFENSE,2015,1
4207002,45-64,BATTERY,2015,4
4207002,45-64,BURGLARY,2015,2
4207002,45-64,INTERFERENCE WITH PUBLIC OFFICER,2015,1
4207002,45-64,NARCOTICS,2015,1
4207002,45-64,PUBLIC PEACE VIOLATION,2015,1
4207002,45-64,THEFT,2015,1
4207003,25-44,BATTERY,2015,1
4207003,25-44,DECEPTIVE PRACTICE,2015,1
4207003,25-44,NARCOTICS,2015,2
4207003,25-44,ROBBERY,2015,1
4207003,25-44,THEFT,2015,1
4207004,25-44,BURGLARY,2015,1
4207004,25-44,MOTOR VEHICLE THEFT,2015,1
4207004,25-44,OFFENSE INVOLVING CHILDREN,2015,1
4207004,25-44,OTHER OFFENSE,2015,1
4207005,45-64,BATTERY,2015,4
4207005,45-64,BURGLARY,2015,2
4207005,45-64,CRIMINAL DAMAGE,2015,2
4207005,45-64,NARCOTICS,2015,1
4208001,25-44,ASSAULT,2015,1
4208001,25-44,CRIMINAL TRESPASS,2015,1
4208001,25-44,DECEPTIVE PRACTICE,2015,1
4208001,25-44,NARCOTICS,2015,1
4208001,25-44,OTHER OFFENSE,2015,1
4208001,25-44,ROBBERY,2015,1
4208001,25-44,SEX OFFENSE,2015,1
4208001,25-44,THEFT,2015,2
4208002,25-44,BATTERY,2015,1
4208002,25-44,CRIMINAL DAMAGE,2015,3
4208002,25-44,ROBBERY,2015,1
4208002,25-44,THEFT,2015,5
4212001,25-44,BURGLARY,2015,1
4212001,25-44,CRIMINAL DAMAGE,2015,1
4212001,25-44,CRIMINAL TRESPASS,2015,1
4212001,25-44,NARCOTICS,2015,1
4212001,25-44,OFFENSE INVOLVING CHILDREN,2015,2
4212001,25-44,OTHER OFFENSE,2015,1
4212001,25-44,THEFT,2015,2
4212002,25-44,ASSAULT,2015,1
4212002,25-44,BATTERY,2015,2
4212002,25-44,CRIMINAL DAMAGE,2015,1
4212002,25-44,CRIMINAL TRESPASS,2015,1
4212002,25-44,MOTOR VEHICLE THEFT,2015,1
4301011,25-44,BATTERY,2015,1
4301011,25-44,PROSTITUTION,2015,1
4301011,25-44,ROBBERY,2015,1
4301012,5-17,BATTERY,2015,4
4301012,5-17,CRIMINAL DAMAGE,2015,1
4301012,5-17,THEFT,2015,1
4301013,18-24,ASSAULT,2015,1
4301013,18-24,BATTERY,2015,1
4301013,18-24,CRIMINAL DAMAGE,2015,1
4301013,18-24,MOTOR VEHICLE THEFT,2015,1
4301013,18-24,THEFT,2015,1
4301014,25-44,BATTERY,2015,2
4301014,25-44,MOTOR VEHICLE THEFT,2015,1
4301014,25-44,THEFT,2015,3
4301021,25-44,BATTERY,2015,1
4301022,45-64,CRIMINAL TRESPASS,2015,1
4301022,45-64,OFFENSE INVOLVING CHILDREN,2015,1
4301022,45-64,OTHER OFFENSE,2015,1
4301022,45-64,SEX OFFENSE,2015,1
4301022,45-64,THEFT,2015,1
4301023,45-64,CRIMINAL DAMAGE,2015,1
4301023,45-64,THEFT,2015,1
4302001,45-64,BATTERY,2015,1
4302001,45-64,OTHER OFFENSE,2015,1
4302002,45-64,CRIMINAL DAMAGE,2015,1
4302002,45-64,DECEPTIVE PRACTICE,2015,1
4302002,45-64,NARCOTICS,2015,1
4302003,45-64,BATTERY,2015,2
4302003,45-64,THEFT,2015,1
4302004,25-44,BATTERY,2015,1
4302004,25-44,CRIMINAL DAMAGE,2015,1
4302004,25-44,NARCOTICS,2015,1
4302004,25-44,THEFT,2015,1
4302005,25-44,ASSAULT,2015,2
4302005,25-44,BATTERY,2015,1
4302005,25-44,OTHER OFFENSE,2015,1
4302005,25-44,PROSTITUTION,2015,1
4302005,25-44,THEFT,2015,2
4302005,25-44,WEAPONS VIOLATION,2015,1
4303001,25-44,BATTERY,2015,2
4303001,25-44,BURGLARY,2015,2
4303001,25-44,CRIMINAL DAMAGE,2015,2
4303001,25-44,NARCOTICS,2015,1
4303001,25-44,OFFENSE INVOLVING CHILDREN,2015,1
4303001,25-44,OTHER OFFENSE,2015,1
4303001,25-44,THEFT,2015,1
4303002,5-17,BATTERY,2015,1
4303002,5-17,BURGLARY,2015,1
4303002,5-17,DECEPTIVE PRACTICE,2015,1
4303002,5-17,NARCOTICS,2015,1
4303002,5-17,THEFT,2014,1
4303002,5-17,THEFT,2015,3
4303003,5-17,BATTERY,2015,3
4303003,5-17,DECEPTIVE PRACTICE,2014,1
4303003,5-17,OTHER OFFENSE,2015,1
4303003,5-17,ROBBERY,2015,1
4303003,5-17,THEFT,2015,1
4304001,45-64,ASSAULT,2015,1
4304001,45-64,BATTERY,2015,1
4304001,45-64,CRIMINAL DAMAGE,2015,2
4304001,45-64,ROBBERY,2015,1
4304001,45-64,THEFT,2015,3
4304002,25-44,BATTERY,2015,1
4304002,25-44,DECEPTIVE PRACTICE,2015,2
4304002,25-44,NARCOTICS,2015,1
4304003,45-64,BATTERY,2015,1
4304003,45-64,NARCOTICS,2015,1
4304003,45-64,OTHER OFFENSE,2015,1
4304003,45-64,PUBLIC PEACE VIOLATION,2015,1
4304003,45-64,THEFT,2015,1
4304003,45-64,WEAPONS VIOLATION,2015,1
4304004,18-24,BATTERY,2015,2
4304004,18-24,BURGLARY,2015,4
4304004,18-24,CRIMINAL DAMAGE,2015,3
4304004,18-24,LIQUOR LAW VIOLATION,2015,1
4304004,18-24,MOTOR VEHICLE THEFT,2015,2
4304004,18-24,NARCOTICS,2015,1
4304004,18-24,OTHER OFFENSE,2015,1
4304004,18-24,ROBBERY,2015,1
4304004,18-24,THEFT,2015,1
4305001,45-64,ASSAULT,2015,1
4305001,45-64,BATTERY,2015,1
4305001,45-64,OTHER OFFENSE,2015,1
4305001,45-64,ROBBERY,2015,1
4305002,25-44,BATTERY,2015,1
4305002,25-44,CRIMINAL DAMAGE,2015,1
4305002,25-44,CRIMINAL TRESPASS,2015,1
4305002,25-44,OTHER OFFENSE,2015,1
4305002,25-44,ROBBERY,2015,1
4305003,5-17,BATTERY,2015,2
4305003,5-17,CRIMINAL DAMAGE,2015,2
4305003,5-17,CRIMINAL TRESPASS,2015,1
4305003,5-17,NARCOTICS,2015,2
4305003,5-17,OTHER OFFENSE,2015,2
4305003,5-17,THEFT,2015,2
4306001,45-64,ASSAULT,2015,1
4306001,45-64,CRIMINAL TRESPASS,2015,1
4306001,45-64,OTHER OFFENSE,2015,1
4306001,45-64,THEFT,2015,2
4306002,45-64,BATTERY,2015,3
4306002,45-64,BURGLARY,2015,1
4306002,45-64,CRIMINAL DAMAGE,2015,1
4306002,45-64,NARCOTICS,2015,1
4306002,45-64,THEFT,2015,2
4307001,25-44,ARSON,2015,1
4307001,25-44,ASSAULT,2015,1
4307001,25-44,THEFT,2015,1
4307002,25-44,BATTERY,2015,2
4307002,25-44,BURGLARY,2015,1
4307002,25-44,NARCOTICS,2015,1
4307002,25-44,THEFT,2015,2
4308001,45-64,ASSAULT,2015,1
4308001,45-64,OTHER OFFENSE,2015,1
4308001,45-64,THEFT,2015,2
4308002,25-44,ASSAULT,2015,1
4308002,25-44,BATTERY,2015,3
4308002,25-44,DECEPTIVE PRACTICE,2015,1
4308002,25-44,NARCOTICS,2015,2
4308002,25-44,OTHER OFFENSE,2015,1
4308002,25-44,PUBLIC PEACE VIOLATION,2015,1
4308002,25-44,THEFT,2015,3
4309001,45-64,BATTERY,2015,2
4309001,45-64,CRIMINAL DAMAGE,2015,1
4309001,45-64,THEFT,2015,1
4309002,45-64,BATTERY,2015,4
4309002,45-64,BURGLARY,2015,1
4309002,45-64,HOMICIDE,2008,1
4309002,45-64,OTHER OFFENSE,2015,1
4309002,45-64,ROBBERY,2015,1
4309002,45-64,THEFT,2015,2
4312001,25-44,ASSAULT,2015,1
4312001,25-44,BATTERY,2015,3
4312001,25-44,CRIMINAL DAMAGE,2015,1
4312001,25-44,CRIMINAL TRESPASS,2015,1
4312001,25-44,DECEPTIVE PRACTICE,2015,2
4312001,25-44,GAMBLING,2015,1
4312001,25-44,MOTOR VEHICLE THEFT,2015,1
4312001,25-44,OTHER OFFENSE,2015,2
4312001,25-44,THEFT,2015,4
4312002,45-64,ASSAULT,2015,3
4312002,45-64,BATTERY,2015,2
4312002,45-64,BURGLARY,2015,1
4312002,45-64,CRIMINAL DAMAGE,2015,1
4312002,45-64,CRIMINAL TRESPASS,2015,5
4312002,45-64,DECEPTIVE PRACTICE,2015,3
4312002,45-64,NARCOTICS,2015,2
4312002,45-64,OTHER OFFENSE,2015,2
4312002,45-64,THEFT,2015,1
4313011,45-64,CRIMINAL DAMAGE,2015,2
4313011,45-64,MOTOR VEHICLE THEFT,2015,1
4313011,45-64,NARCOTICS,2015,3
4313011,45-64,OTHER OFFENSE,2015,2
4313012,25-44,CRIMINAL DAMAGE,2015,1
4313012,25-44,NARCOTICS,2015,2
4313013,45-64,BATTERY,2015,2
4313013,45-64,CRIMINAL DAMAGE,2015,1
4313013,45-64,DECEPTIVE PRACTICE,2015,2
4313013,45-64,NARCOTICS,2015,1
4313013,45-64,ROBBERY,2015,1
4313013,45-64,THEFT,2015,1
4313021,45-64,BATTERY,2015,1
4313021,45-64,CRIMINAL TRESPASS,2015,1
4313021,45-64,OTHER OFFENSE,2015,1
4313021,45-64,PUBLIC PEACE VIOLATION,2015,1
4313021,45-64,ROBBERY,2015,1
4313021,45-64,THEFT,2015,1
4313022,25-44,BATTERY,2015,2
4313022,25-44,CONCEALED CARRY LICENSE VIOLATION,2015,1
4313022,25-44,CRIMINAL DAMAGE,2015,1
4313022,25-44,DECEPTIVE PRACTICE,2015,1
4313022,25-44,NARCOTICS,2015,1
4313022,25-44,THEFT,2015,1
4313023,25-44,ASSAULT,2015,1
4313023,25-44,BATTERY,2015,1
4313023,25-44,DECEPTIVE PRACTICE,2015,1
4313023,25-44,KIDNAPPING,2015,1
4313023,25-44,MOTOR VEHICLE THEFT,2015,1
4313023,25-44,NARCOTICS,2015,1
4313023,25-44,ROBBERY,2015,1
4313023,25-44,THEFT,2015,1
4314001,45-64,ASSAULT,2015,1
4314001,45-64,BATTERY,2015,1
4314001,45-64,BURGLARY,2015,1
4314001,45-64,NARCOTICS,2015,1
4314002,45-64,BATTERY,2015,1
4314002,45-64,BURGLARY,2001,1
4314002,45-64,GAMBLING,2015,1
4314002,45-64,NARCOTICS,2015,3
4314002,45-64,THEFT,2015,1
